Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,MONTH
6247,5b379d75-649b-426f-b420-4e0b6e4a0e3d,super love,17-04-2021 05:57,video,soccer,positive,75,4
6248,5b379d75-649b-426f-b420-4e0b6e4a0e3d,scared,02-10-2020 01:30,video,soccer,negative,15,10
6249,5b379d75-649b-426f-b420-4e0b6e4a0e3d,dislike,27-06-2020 14:51,video,soccer,negative,10,6
6250,5b379d75-649b-426f-b420-4e0b6e4a0e3d,like,26-03-2021 06:32,video,soccer,positive,50,3
6251,5b379d75-649b-426f-b420-4e0b6e4a0e3d,super love,16-10-2020 05:37,video,soccer,positive,75,10
6252,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,03-01-2021 20:34,video,soccer,negative,5,1
6253,5b379d75-649b-426f-b420-4e0b6e4a0e3d,indifferent,25-09-2020 11:30,video,soccer,neutral,20,9
6254,5b379d75-649b-426f-b420-4e0b6e4a0e3d,disgust,20-10-2020 21:42,video,soccer,negative,0,10
6255,5b379d75-649b-426f-b420-4e0b6e4a0e3d,heart,22-01-2021 02:08,video,soccer,positive,60,1
6256,5b379d75-649b-426f-b420-4e0b6e4a0e3d,interested,03-03-2021 08:22,video,soccer,positive,30,3
6257,5b379d75-649b-426f-b420-4e0b6e4a0e3d,super love,16-03-2021 00:46,video,soccer,positive,75,3
6258,5b379d75-649b-426f-b420-4e0b6e4a0e3d,indifferent,04-03-2021 16:42,video,soccer,neutral,20,3
6259,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,25-03-2021 00:43,video,soccer,negative,12,3
6260,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,13-11-2020 08:14,video,soccer,positive,45,11
6261,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,14-04-2021 09:14,video,soccer,negative,5,4
6262,5b379d75-649b-426f-b420-4e0b6e4a0e3d,like,12-12-2020 12:05,video,soccer,positive,50,12
6263,5b379d75-649b-426f-b420-4e0b6e4a0e3d,heart,04-02-2021 04:35,video,soccer,positive,60,2
6264,7fe36d94-8867-4719-9c62-60b077cf5973,dislike,10-07-2020 18:53,photo,travel,negative,10,7
6265,7fe36d94-8867-4719-9c62-60b077cf5973,love,16-01-2021 21:06,photo,travel,positive,65,1
6266,7fe36d94-8867-4719-9c62-60b077cf5973,like,16-11-2020 09:08,photo,travel,positive,50,11
6267,7fe36d94-8867-4719-9c62-60b077cf5973,indifferent,20-10-2020 13:32,photo,travel,neutral,20,10
6268,7fe36d94-8867-4719-9c62-60b077cf5973,worried,24-02-2021 08:51,photo,travel,negative,12,2
6269,7fe36d94-8867-4719-9c62-60b077cf5973,peeking,28-08-2020 21:16,photo,travel,neutral,35,8
6270,7fe36d94-8867-4719-9c62-60b077cf5973,hate,16-09-2020 01:21,photo,travel,negative,5,9
6271,7fe36d94-8867-4719-9c62-60b077cf5973,cherish,23-01-2021 15:59,photo,travel,positive,70,1
6272,7fe36d94-8867-4719-9c62-60b077cf5973,cherish,09-03-2021 05:01,photo,travel,positive,70,3
6273,7fe36d94-8867-4719-9c62-60b077cf5973,love,22-04-2021 22:18,photo,travel,positive,65,4
6274,7fe36d94-8867-4719-9c62-60b077cf5973,peeking,15-02-2021 05:06,photo,travel,neutral,35,2
6275,7fe36d94-8867-4719-9c62-60b077cf5973,want,31-05-2021 23:20,photo,travel,positive,70,5
6276,7fe36d94-8867-4719-9c62-60b077cf5973,adore,07-10-2020 22:55,photo,travel,positive,72,10
6277,7fe36d94-8867-4719-9c62-60b077cf5973,heart,15-01-2021 03:11,photo,travel,positive,60,1
6278,7fe36d94-8867-4719-9c62-60b077cf5973,want,24-06-2020 04:26,photo,travel,positive,70,6
6279,7fe36d94-8867-4719-9c62-60b077cf5973,dislike,14-03-2021 17:04,photo,travel,negative,10,3
6280,7fe36d94-8867-4719-9c62-60b077cf5973,peeking,23-12-2020 16:21,photo,travel,neutral,35,12
6281,7fe36d94-8867-4719-9c62-60b077cf5973,like,29-07-2020 10:21,photo,travel,positive,50,7
6282,7fe36d94-8867-4719-9c62-60b077cf5973,heart,05-07-2020 05:03,photo,travel,positive,60,7
6283,7fe36d94-8867-4719-9c62-60b077cf5973,interested,13-10-2020 11:32,photo,travel,positive,30,10
6284,7fe36d94-8867-4719-9c62-60b077cf5973,want,20-10-2020 19:20,photo,travel,positive,70,10
6285,7fe36d94-8867-4719-9c62-60b077cf5973,intrigued,09-04-2021 19:57,photo,travel,positive,45,4
6286,7fe36d94-8867-4719-9c62-60b077cf5973,disgust,02-02-2021 15:26,photo,travel,negative,0,2
6287,7fe36d94-8867-4719-9c62-60b077cf5973,super love,27-01-2021 05:16,photo,travel,positive,75,1
6288,7fe36d94-8867-4719-9c62-60b077cf5973,scared,08-09-2020 07:35,photo,travel,negative,15,9
6289,7fe36d94-8867-4719-9c62-60b077cf5973,worried,09-12-2020 04:57,photo,travel,negative,12,12
6290,7fe36d94-8867-4719-9c62-60b077cf5973,worried,22-07-2020 00:10,photo,travel,negative,12,7
6291,7fe36d94-8867-4719-9c62-60b077cf5973,like,20-11-2020 10:03,photo,travel,positive,50,11
6292,7fe36d94-8867-4719-9c62-60b077cf5973,interested,25-06-2020 05:37,photo,travel,positive,30,6
6293,7fe36d94-8867-4719-9c62-60b077cf5973,super love,26-11-2020 13:43,photo,travel,positive,75,11
6294,7fe36d94-8867-4719-9c62-60b077cf5973,adore,16-11-2020 10:46,photo,travel,positive,72,11
6295,7fe36d94-8867-4719-9c62-60b077cf5973,super love,19-02-2021 10:51,photo,travel,positive,75,2
6296,7fe36d94-8867-4719-9c62-60b077cf5973,scared,20-08-2020 05:18,photo,travel,negative,15,8
6297,7fe36d94-8867-4719-9c62-60b077cf5973,interested,14-10-2020 13:42,photo,travel,positive,30,10
6298,7fe36d94-8867-4719-9c62-60b077cf5973,adore,04-12-2020 15:51,photo,travel,positive,72,12
6299,7fe36d94-8867-4719-9c62-60b077cf5973,dislike,18-11-2020 04:30,photo,travel,negative,10,11
6300,7fe36d94-8867-4719-9c62-60b077cf5973,want,17-05-2021 07:27,photo,travel,positive,70,5
6301,7fe36d94-8867-4719-9c62-60b077cf5973,adore,06-02-2021 16:09,photo,travel,positive,72,2
6302,7fe36d94-8867-4719-9c62-60b077cf5973,indifferent,19-12-2020 21:42,photo,travel,neutral,20,12
6303,7fe36d94-8867-4719-9c62-60b077cf5973,scared,14-03-2021 01:56,photo,travel,negative,15,3
6304,7fe36d94-8867-4719-9c62-60b077cf5973,hate,08-07-2020 14:12,photo,travel,negative,5,7
6305,7fe36d94-8867-4719-9c62-60b077cf5973,like,11-12-2020 01:59,photo,travel,positive,50,12
6306,7fe36d94-8867-4719-9c62-60b077cf5973,super love,30-11-2020 16:34,photo,travel,positive,75,11
6307,7fe36d94-8867-4719-9c62-60b077cf5973,scared,23-06-2020 22:20,photo,travel,negative,15,6
6308,56df8914-9d42-434d-9612-6bb518dd641e,dislike,23-05-2021 03:43,video,fitness,negative,10,5
6309,56df8914-9d42-434d-9612-6bb518dd641e,intrigued,04-08-2020 08:46,video,fitness,positive,45,8
6310,56df8914-9d42-434d-9612-6bb518dd641e,worried,09-04-2021 16:50,video,fitness,negative,12,4
6311,56df8914-9d42-434d-9612-6bb518dd641e,super love,15-04-2021 11:37,video,fitness,positive,75,4
6312,56df8914-9d42-434d-9612-6bb518dd641e,like,19-02-2021 04:10,video,fitness,positive,50,2
6313,56df8914-9d42-434d-9612-6bb518dd641e,like,22-07-2020 04:02,video,fitness,positive,50,7
6314,56df8914-9d42-434d-9612-6bb518dd641e,super love,12-01-2021 08:10,video,fitness,positive,75,1
6315,56df8914-9d42-434d-9612-6bb518dd641e,dislike,24-06-2020 07:26,video,fitness,negative,10,6
6316,56df8914-9d42-434d-9612-6bb518dd641e,want,12-05-2021 04:19,video,fitness,positive,70,5
6317,56df8914-9d42-434d-9612-6bb518dd641e,heart,19-04-2021 06:06,video,fitness,positive,60,4
6318,56df8914-9d42-434d-9612-6bb518dd641e,like,10-02-2021 14:23,video,fitness,positive,50,2
6319,56df8914-9d42-434d-9612-6bb518dd641e,like,22-05-2021 05:40,video,fitness,positive,50,5
6320,56df8914-9d42-434d-9612-6bb518dd641e,cherish,17-08-2020 15:23,video,fitness,positive,70,8
6321,56df8914-9d42-434d-9612-6bb518dd641e,dislike,09-12-2020 03:49,video,fitness,negative,10,12
6322,56df8914-9d42-434d-9612-6bb518dd641e,disgust,27-08-2020 23:12,video,fitness,negative,0,8
6323,56df8914-9d42-434d-9612-6bb518dd641e,super love,16-01-2021 11:02,video,fitness,positive,75,1
6324,56df8914-9d42-434d-9612-6bb518dd641e,love,13-04-2021 11:34,video,fitness,positive,65,4
6325,56df8914-9d42-434d-9612-6bb518dd641e,hate,02-03-2021 07:05,video,fitness,negative,5,3
6326,56df8914-9d42-434d-9612-6bb518dd641e,heart,19-08-2020 22:10,video,fitness,positive,60,8
6327,56df8914-9d42-434d-9612-6bb518dd641e,worried,09-09-2020 14:52,video,fitness,negative,12,9
6328,56df8914-9d42-434d-9612-6bb518dd641e,peeking,03-02-2021 23:08,video,fitness,neutral,35,2
6329,56df8914-9d42-434d-9612-6bb518dd641e,adore,10-09-2020 08:49,video,fitness,positive,72,9
6330,56df8914-9d42-434d-9612-6bb518dd641e,scared,12-04-2021 04:21,video,fitness,negative,15,4
6331,56df8914-9d42-434d-9612-6bb518dd641e,hate,20-11-2020 05:25,video,fitness,negative,5,11
6332,56df8914-9d42-434d-9612-6bb518dd641e,dislike,02-03-2021 17:00,video,fitness,negative,10,3
6333,56df8914-9d42-434d-9612-6bb518dd641e,want,03-04-2021 15:46,video,fitness,positive,70,4
6334,56df8914-9d42-434d-9612-6bb518dd641e,scared,27-01-2021 07:48,video,fitness,negative,15,1
6335,78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,03-02-2021 02:21,video,dogs,positive,30,2
6336,78461336-26e2-4d0c-ab9a-fefbe419a8dd,indifferent,03-09-2020 09:07,video,dogs,neutral,20,9
6337,78461336-26e2-4d0c-ab9a-fefbe419a8dd,like,02-07-2020 16:01,video,dogs,positive,50,7
6338,78461336-26e2-4d0c-ab9a-fefbe419a8dd,want,23-01-2021 15:01,video,dogs,positive,70,1
6339,78461336-26e2-4d0c-ab9a-fefbe419a8dd,cherish,08-11-2020 10:41,video,dogs,positive,70,11
6340,78461336-26e2-4d0c-ab9a-fefbe419a8dd,disgust,27-07-2020 05:42,video,dogs,negative,0,7
6341,78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,02-06-2021 22:21,video,dogs,positive,30,6
6342,78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,16-02-2021 02:05,video,dogs,positive,30,2
6343,78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,22-01-2021 19:50,video,dogs,positive,30,1
6344,78461336-26e2-4d0c-ab9a-fefbe419a8dd,like,17-05-2021 20:55,video,dogs,positive,50,5
6345,78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,21-01-2021 00:52,video,dogs,positive,30,1
6346,78461336-26e2-4d0c-ab9a-fefbe419a8dd,worried,29-06-2020 08:01,video,dogs,negative,12,6
6347,78461336-26e2-4d0c-ab9a-fefbe419a8dd,disgust,25-02-2021 03:14,video,dogs,negative,0,2
6348,78461336-26e2-4d0c-ab9a-fefbe419a8dd,heart,28-05-2021 08:51,video,dogs,positive,60,5
6349,78461336-26e2-4d0c-ab9a-fefbe419a8dd,scared,26-02-2021 03:14,video,dogs,negative,15,2
6350,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,peeking,12-10-2020 04:43,photo,veganism,neutral,35,10
6351,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,interested,18-02-2021 01:30,photo,veganism,positive,30,2
6352,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,28-03-2021 23:04,photo,veganism,negative,5,3
6353,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,worried,26-03-2021 12:21,photo,veganism,negative,12,3
6354,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,heart,11-09-2020 05:24,photo,veganism,positive,60,9
6355,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,27-02-2021 20:58,photo,veganism,negative,5,2
6356,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,dislike,30-03-2021 17:05,photo,veganism,negative,10,3
6357,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,indifferent,28-01-2021 15:11,photo,veganism,neutral,20,1
6358,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,peeking,28-04-2021 07:55,photo,veganism,neutral,35,4
6359,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,15-03-2021 20:57,photo,veganism,positive,50,3
6360,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,20-06-2020 15:49,photo,veganism,positive,45,6
6361,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,06-02-2021 04:36,photo,veganism,positive,45,2
6362,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,super love,12-09-2020 10:42,photo,veganism,positive,75,9
6363,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,interested,11-05-2021 22:27,photo,veganism,positive,30,5
6364,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,love,11-12-2020 03:03,photo,veganism,positive,65,12
6365,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,interested,15-01-2021 07:24,photo,veganism,positive,30,1
6366,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,cherish,09-10-2020 01:43,photo,veganism,positive,70,10
6367,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,heart,15-03-2021 04:29,photo,veganism,positive,60,3
6368,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,17-12-2020 16:24,photo,veganism,positive,50,12
6369,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,worried,03-11-2020 02:39,photo,veganism,negative,12,11
6370,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,super love,22-10-2020 03:45,photo,veganism,positive,75,10
6371,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,disgust,17-03-2021 08:16,photo,veganism,negative,0,3
6372,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,super love,02-05-2021 01:38,photo,veganism,positive,75,5
6373,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,indifferent,14-10-2020 05:22,photo,veganism,neutral,20,10
6374,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,indifferent,24-12-2020 15:48,photo,veganism,neutral,20,12
6375,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,adore,25-06-2020 17:21,photo,veganism,positive,72,6
6376,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,31-05-2021 11:38,photo,veganism,positive,50,5
6377,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,peeking,01-09-2020 18:06,photo,veganism,neutral,35,9
6378,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,adore,22-07-2020 09:05,photo,veganism,positive,72,7
6379,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,want,30-06-2020 21:34,photo,veganism,positive,70,6
6380,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,15-12-2020 22:29,photo,veganism,positive,50,12
6381,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,adore,17-02-2021 11:34,photo,veganism,positive,72,2
6382,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,heart,13-04-2021 06:44,photo,veganism,positive,60,4
6383,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,cherish,11-01-2021 15:21,photo,veganism,positive,70,1
6384,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,interested,05-10-2020 14:26,photo,veganism,positive,30,10
6385,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,heart,01-10-2020 19:36,photo,veganism,positive,60,10
6386,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,11-05-2021 04:02,photo,veganism,negative,5,5
6387,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,25-02-2021 00:00,photo,veganism,positive,50,2
6388,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,scared,27-08-2020 09:56,photo,veganism,negative,15,8
6389,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,want,22-06-2020 16:50,photo,veganism,positive,70,6
6390,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,cherish,27-06-2020 05:59,photo,veganism,positive,70,6
6391,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,peeking,01-01-2021 03:32,photo,veganism,neutral,35,1
6392,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,dislike,19-08-2020 01:21,photo,veganism,negative,10,8
6393,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,interested,21-09-2020 08:38,photo,veganism,positive,30,9
6394,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,intrigued,24-04-2021 20:14,photo,veganism,positive,45,4
6395,637f80dd-2d70-4658-ba5f-8d909b050781,interested,14-07-2020 10:38,video,studying,positive,30,7
6396,637f80dd-2d70-4658-ba5f-8d909b050781,interested,18-09-2020 11:23,video,studying,positive,30,9
6397,cb807d6e-079e-417e-adfc-759df6eddfa2,scared,24-10-2020 02:47,GIF,veganism,negative,15,10
6398,cb807d6e-079e-417e-adfc-759df6eddfa2,want,10-09-2020 15:17,GIF,veganism,positive,70,9
6399,cb807d6e-079e-417e-adfc-759df6eddfa2,heart,04-03-2021 21:51,GIF,veganism,positive,60,3
6400,cb807d6e-079e-417e-adfc-759df6eddfa2,want,25-12-2020 16:58,GIF,veganism,positive,70,12
6401,cb807d6e-079e-417e-adfc-759df6eddfa2,indifferent,02-11-2020 06:02,GIF,veganism,neutral,20,11
6402,cb807d6e-079e-417e-adfc-759df6eddfa2,cherish,08-02-2021 05:22,GIF,veganism,positive,70,2
6403,cb807d6e-079e-417e-adfc-759df6eddfa2,love,17-01-2021 17:53,GIF,veganism,positive,65,1
6404,227a8c57-e5a0-46a8-999d-fcdea42c0905,dislike,10-02-2021 18:37,photo,education,negative,10,2
6405,227a8c57-e5a0-46a8-999d-fcdea42c0905,heart,23-03-2021 04:24,photo,education,positive,60,3
6406,227a8c57-e5a0-46a8-999d-fcdea42c0905,dislike,09-08-2020 19:02,photo,education,negative,10,8
6407,227a8c57-e5a0-46a8-999d-fcdea42c0905,scared,13-12-2020 09:56,photo,education,negative,15,12
6408,227a8c57-e5a0-46a8-999d-fcdea42c0905,interested,22-05-2021 08:32,photo,education,positive,30,5
6409,227a8c57-e5a0-46a8-999d-fcdea42c0905,hate,01-03-2021 22:52,photo,education,negative,5,3
6410,227a8c57-e5a0-46a8-999d-fcdea42c0905,super love,05-07-2020 13:06,photo,education,positive,75,7
6411,227a8c57-e5a0-46a8-999d-fcdea42c0905,want,03-05-2021 20:01,photo,education,positive,70,5
6412,227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,17-05-2021 03:44,photo,education,positive,45,5
6413,227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,20-07-2020 13:48,photo,education,positive,45,7
6414,227a8c57-e5a0-46a8-999d-fcdea42c0905,like,20-07-2020 22:44,photo,education,positive,50,7
6415,227a8c57-e5a0-46a8-999d-fcdea42c0905,dislike,18-09-2020 22:01,photo,education,negative,10,9
6416,227a8c57-e5a0-46a8-999d-fcdea42c0905,interested,24-08-2020 05:43,photo,education,positive,30,8
6417,227a8c57-e5a0-46a8-999d-fcdea42c0905,love,03-01-2021 10:39,photo,education,positive,65,1
6418,227a8c57-e5a0-46a8-999d-fcdea42c0905,want,13-08-2020 23:12,photo,education,positive,70,8
6419,227a8c57-e5a0-46a8-999d-fcdea42c0905,cherish,30-10-2020 00:56,photo,education,positive,70,10
6420,227a8c57-e5a0-46a8-999d-fcdea42c0905,peeking,14-11-2020 22:10,photo,education,neutral,35,11
6421,227a8c57-e5a0-46a8-999d-fcdea42c0905,heart,27-04-2021 05:55,photo,education,positive,60,4
6422,227a8c57-e5a0-46a8-999d-fcdea42c0905,intrigued,23-11-2020 03:22,photo,education,positive,45,11
6423,227a8c57-e5a0-46a8-999d-fcdea42c0905,worried,10-02-2021 02:17,photo,education,negative,12,2
6424,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,cherish,22-03-2021 03:30,video,public speaking,positive,70,3
6425,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,indifferent,01-11-2020 11:56,video,public speaking,neutral,20,11
6426,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,hate,09-06-2021 11:48,video,public speaking,negative,5,6
6427,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,intrigued,09-11-2020 17:24,video,public speaking,positive,45,11
6428,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,disgust,22-09-2020 21:53,video,public speaking,negative,0,9
6429,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,super love,23-06-2020 07:23,video,public speaking,positive,75,6
6430,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,adore,24-01-2021 21:43,video,public speaking,positive,72,1
6431,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,love,20-02-2021 04:17,video,public speaking,positive,65,2
6432,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,scared,27-03-2021 09:53,video,public speaking,negative,15,3
6433,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,super love,27-02-2021 14:07,video,public speaking,positive,75,2
6434,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,like,10-07-2020 09:55,video,public speaking,positive,50,7
6435,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,intrigued,30-11-2020 01:52,video,public speaking,positive,45,11
6436,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,worried,24-11-2020 21:53,video,public speaking,negative,12,11
6437,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,indifferent,15-10-2020 13:06,video,public speaking,neutral,20,10
6438,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,heart,17-04-2021 06:16,video,public speaking,positive,60,4
6439,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,disgust,25-06-2020 01:11,video,public speaking,negative,0,6
6440,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,heart,05-12-2020 14:33,video,public speaking,positive,60,12
6441,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,intrigued,29-09-2020 22:34,video,public speaking,positive,45,9
6442,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,heart,03-09-2020 20:33,video,public speaking,positive,60,9
6443,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,worried,08-05-2021 06:59,video,public speaking,negative,12,5
6444,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,interested,01-11-2020 08:14,video,public speaking,positive,30,11
6445,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,scared,26-06-2020 15:16,video,public speaking,negative,15,6
6446,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,heart,22-02-2021 07:32,video,public speaking,positive,60,2
6447,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,peeking,25-08-2020 03:22,video,public speaking,neutral,35,8
6448,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,interested,24-08-2020 10:30,video,public speaking,positive,30,8
6449,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,peeking,23-12-2020 16:36,video,public speaking,neutral,35,12
6450,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,want,03-02-2021 22:00,video,public speaking,positive,70,2
6451,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,scared,26-10-2020 23:14,video,public speaking,negative,15,10
6452,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,worried,13-07-2020 02:51,video,public speaking,negative,12,7
6453,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,peeking,08-11-2020 15:33,video,public speaking,neutral,35,11
6454,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,adore,05-03-2021 12:20,video,public speaking,positive,72,3
6455,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,love,01-06-2021 13:49,video,public speaking,positive,65,6
6456,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,want,25-12-2020 19:42,video,public speaking,positive,70,12
6457,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,intrigued,18-06-2021 03:01,video,public speaking,positive,45,6
6458,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,indifferent,14-09-2020 05:11,video,public speaking,neutral,20,9
6459,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,interested,03-08-2020 19:18,video,public speaking,positive,30,8
6460,19179d57-4950-4a98-87fa-98f824551a6f,cherish,25-06-2020 09:34,photo,education,positive,70,6
6461,19179d57-4950-4a98-87fa-98f824551a6f,cherish,12-02-2021 19:14,photo,education,positive,70,2
6462,19179d57-4950-4a98-87fa-98f824551a6f,worried,15-08-2020 09:12,photo,education,negative,12,8
6463,19179d57-4950-4a98-87fa-98f824551a6f,intrigued,09-04-2021 15:16,photo,education,positive,45,4
6464,19179d57-4950-4a98-87fa-98f824551a6f,peeking,28-01-2021 17:31,photo,education,neutral,35,1
6465,19179d57-4950-4a98-87fa-98f824551a6f,scared,06-02-2021 13:05,photo,education,negative,15,2
6466,19179d57-4950-4a98-87fa-98f824551a6f,intrigued,14-04-2021 00:16,photo,education,positive,45,4
6467,19179d57-4950-4a98-87fa-98f824551a6f,indifferent,18-07-2020 03:00,photo,education,neutral,20,7
6468,19179d57-4950-4a98-87fa-98f824551a6f,want,02-03-2021 21:51,photo,education,positive,70,3
